vehicle_id,vehicle_type,vehicle_desc,make_id,make_name,make_type,model_year,color,date_stolen,year_stolen,month_stolen,location_id,region,country,population,density,area,clusters,clusters_named
2026,Stationwagon,ALLROAD,507,Audi,Standard,2003,Green,2022-03-02,2022,March,114,Canterbury,New Zealand,655000,14.72,44497.283,1,least_stolen
2536,Stationwagon,S4,507,Audi,Standard,2004,Black,2022-02-24,2022,Feburary,114,Canterbury,New Zealand,655000,14.72,44497.283,1,least_stolen
2706,Saloon,TT,507,Audi,Standard,2004,Black,2022-03-19,2022,March,114,Canterbury,New Zealand,655000,14.72,44497.283,1,least_stolen
3879,Stationwagon,A4,507,Audi,Standard,2010,Black,2021-12-28,2021,December,114,Canterbury,New Zealand,655000,14.72,44497.283,1,least_stolen
885,Roadbike,883,545,Harley Davidson,Standard,1988,Red,2022-03-04,2022,March,114,Canterbury,New Zealand,655000,14.72,44497.283,1,least_stolen
426,Caravan,LUNAR,519,Caravan,Standard,2009,White,2022-03-24,2022,March,114,Canterbury,New Zealand,655000,14.72,44497.283,1,least_stolen
429,Caravan,SWIFT CHALLENGER 570,519,Caravan,Standard,2010,White,2021-12-28,2021,December,114,Canterbury,New Zealand,655000,14.72,44497.283,1,least_stolen
583,Caravan,COACHMAN AMARA 520,519,Caravan,Standard,2009,White,2022-02-22,2022,Feburary,114,Canterbury,New Zealand,655000,14.72,44497.283,1,least_stolen
4000,Caravan,AVONDALE,519,Caravan,Standard,2005,White,2022-02-27,2022,Feburary,114,Canterbury,New Zealand,655000,14.72,44497.283,1,least_stolen
4200,Caravan,LUNA,519,Caravan,Standard,2005,White,2022-02-13,2022,Feburary,114,Canterbury,New Zealand,655000,14.72,44497.283,1,least_stolen
619,Moped,ELITE STAR 50,585,Moped,Standard,2011,Red,2022-03-18,2022,March,114,Canterbury,New Zealand,655000,14.72,44497.283,1,least_stolen
637,Moped,ELITE STAR 50,585,Moped,Standard,2011,White,2022-01-03,2022,January,114,Canterbury,New Zealand,655000,14.72,44497.283,1,least_stolen
698,Moped,JM STAR SUNNY 50,585,Moped,Standard,2011,Red,2021-11-12,2021,November,114,Canterbury,New Zealand,655000,14.72,44497.283,1,least_stolen
170,Trail Bike,SFX,565,KTM,Standard,2020,Orange,2021-11-08,2021,November,114,Canterbury,New Zealand,655000,14.72,44497.283,1,least_stolen
905,Roadbike,RC,565,KTM,Standard,2017,White,2021-10-20,2021,October,114,Canterbury,New Zealand,655000,14.72,44497.283,1,least_stolen
984,Roadbike,200,565,KTM,Standard,2016,White,2021-11-02,2021,November,114,Canterbury,New Zealand,655000,14.72,44497.283,1,least_stolen
1257,Roadbike,EXC,565,KTM,Standard,2008,Orange,2022-02-10,2022,Feburary,114,Canterbury,New Zealand,655000,14.72,44497.283,1,least_stolen
2036,Roadbike,EXC,565,KTM,Standard,2011,Orange,2022-02-10,2022,Feburary,114,Canterbury,New Zealand,655000,14.72,44497.283,1,least_stolen
334,Trailer,11X5,595,Pinto,Standard,2012,Silver,2021-12-20,2021,December,114,Canterbury,New Zealand,655000,14.72,44497.283,1,least_stolen
751,Saloon,PRIMERA,587,Nissan,Standard,1992,Grey,2021-12-02,2021,December,114,Canterbury,New Zealand,655000,14.72,44497.283,1,least_stolen
798,Utility,NAVARA,587,Nissan,Standard,1990,Green,2021-11-05,2021,November,114,Canterbury,New Zealand,655000,14.72,44497.283,1,least_stolen
805,Utility,DATSUN,587,Nissan,Standard,1995,White,2021-10-29,2021,October,114,Canterbury,New Zealand,655000,14.72,44497.283,1,least_stolen
825,Stationwagon,SAFARI,587,Nissan,Standard,1989,Grey,2022-01-27,2022,January,114,Canterbury,New Zealand,655000,14.72,44497.283,1,least_stolen
1024,Stationwagon,SAFARI,587,Nissan,Standard,1992,Grey,2021-10-19,2021,October,114,Canterbury,New Zealand,655000,14.72,44497.283,1,least_stolen
1042,Light Bus,CARAVAN,587,Nissan,Standard,1989,White,2022-03-17,2022,March,114,Canterbury,New Zealand,655000,14.72,44497.283,1,least_stolen
1078,Saloon,SUNNY,587,Nissan,Standard,1996,Blue,2022-01-18,2022,January,114,Canterbury,New Zealand,655000,14.72,44497.283,1,least_stolen
1137,Saloon,CEDRIC,587,Nissan,Standard,1999,White,2022-01-29,2022,January,114,Canterbury,New Zealand,655000,14.72,44497.283,1,least_stolen
1477,Saloon,SUNNY,587,Nissan,Standard,1998,White,2022-02-11,2022,Feburary,114,Canterbury,New Zealand,655000,14.72,44497.283,1,least_stolen
1479,Stationwagon,TERRANO,587,Nissan,Standard,1993,Black,2021-10-17,2021,October,114,Canterbury,New Zealand,655000,14.72,44497.283,1,least_stolen
1571,Saloon,CEFIRO,587,Nissan,Standard,1995,Silver,2022-01-15,2022,January,114,Canterbury,New Zealand,655000,14.72,44497.283,1,least_stolen
1595,Saloon,PULSAR,587,Nissan,Standard,1998,Silver,2021-12-09,2021,December,114,Canterbury,New Zealand,655000,14.72,44497.283,1,least_stolen
1601,Stationwagon,TERRANO,587,Nissan,Standard,1999,Black,2022-01-30,2022,January,114,Canterbury,New Zealand,655000,14.72,44497.283,1,least_stolen
1619,Stationwagon,MISTRAL,587,Nissan,Standard,1994,Blue,2021-11-23,2021,November,114,Canterbury,New Zealand,655000,14.72,44497.283,1,least_stolen
1636,Hatchback,SILVIA,587,Nissan,Standard,1997,Silver,2022-01-24,2022,January,114,Canterbury,New Zealand,655000,14.72,44497.283,1,least_stolen
1769,Saloon,SKYLINE,587,Nissan,Standard,1994,Grey,2022-02-02,2022,Feburary,114,Canterbury,New Zealand,655000,14.72,44497.283,1,least_stolen
2125,Saloon,SUNNY,587,Nissan,Standard,2002,Blue,2021-10-24,2021,October,114,Canterbury,New Zealand,655000,14.72,44497.283,1,least_stolen
2229,Stationwagon,PRIMERA,587,Nissan,Standard,2001,Green,2022-04-04,2022,April,114,Canterbury,New Zealand,655000,14.72,44497.283,1,least_stolen
2268,Stationwagon,WINGROAD,587,Nissan,Standard,2005,White,2022-03-22,2022,March,114,Canterbury,New Zealand,655000,14.72,44497.283,1,least_stolen
2278,Flat Deck Truck,ATLAS,587,Nissan,Standard,1994,White,2021-10-13,2021,October,114,Canterbury,New Zealand,655000,14.72,44497.283,1,least_stolen
2409,Saloon,SKYLINE,587,Nissan,Standard,2004,Grey,2022-04-01,2022,April,114,Canterbury,New Zealand,655000,14.72,44497.283,1,least_stolen
2431,Utility,NAVARA,587,Nissan,Standard,2012,Silver,2022-02-22,2022,Feburary,114,Canterbury,New Zealand,655000,14.72,44497.283,1,least_stolen
2472,Hatchback,TIIDA,587,Nissan,Standard,2005,Silver,2022-03-29,2022,March,114,Canterbury,New Zealand,655000,14.72,44497.283,1,least_stolen
2605,Light Van,CARAVAN,587,Nissan,Standard,2008,White,2021-10-14,2021,October,114,Canterbury,New Zealand,655000,14.72,44497.283,1,least_stolen
2616,Utility,NAVARA,587,Nissan,Standard,2003,White,2021-11-09,2021,November,114,Canterbury,New Zealand,655000,14.72,44497.283,1,least_stolen
2739,Flat Deck Truck,ATLAS,587,Nissan,Standard,1993,White,2021-10-12,2021,October,114,Canterbury,New Zealand,655000,14.72,44497.283,1,least_stolen
2773,Stationwagon,PRESAGE,587,Nissan,Standard,2005,Silver,2022-01-16,2022,January,114,Canterbury,New Zealand,655000,14.72,44497.283,1,least_stolen
2978,Saloon,TIIDA,587,Nissan,Standard,2006,Silver,2022-02-16,2022,Feburary,114,Canterbury,New Zealand,655000,14.72,44497.283,1,least_stolen
3007,Saloon,SKYLINE,587,Nissan,Standard,2007,Grey,2021-12-21,2021,December,114,Canterbury,New Zealand,655000,14.72,44497.283,1,least_stolen
3052,Hatchback,X-TRAIL,587,Nissan,Standard,2007,Blue,2022-03-14,2022,March,114,Canterbury,New Zealand,655000,14.72,44497.283,1,least_stolen
3088,Saloon,TEANA,587,Nissan,Standard,2006,Blue,2021-11-21,2021,November,114,Canterbury,New Zealand,655000,14.72,44497.283,1,least_stolen
3143,Stationwagon,DUALIS,587,Nissan,Standard,2007,Brown,2021-12-25,2021,December,114,Canterbury,New Zealand,655000,14.72,44497.283,1,least_stolen
3176,Hatchback,TIIDA,587,Nissan,Standard,2011,Black,2022-02-26,2022,Feburary,114,Canterbury,New Zealand,655000,14.72,44497.283,1,least_stolen
3451,Saloon,BLUEBIRD,587,Nissan,Standard,2005,Black,2022-01-13,2022,January,114,Canterbury,New Zealand,655000,14.72,44497.283,1,least_stolen
3589,Saloon,SKYLINE,587,Nissan,Standard,2006,Silver,2021-10-17,2021,October,114,Canterbury,New Zealand,655000,14.72,44497.283,1,least_stolen
3625,Saloon,PRIMERA,587,Nissan,Standard,1996,Black,2022-03-03,2022,March,114,Canterbury,New Zealand,655000,14.72,44497.283,1,least_stolen
3642,Stationwagon,TERRANO,587,Nissan,Standard,1996,White,2021-10-29,2021,October,114,Canterbury,New Zealand,655000,14.72,44497.283,1,least_stolen
3643,Hatchback,TIIDA,587,Nissan,Standard,2006,Blue,2022-02-10,2022,Feburary,114,Canterbury,New Zealand,655000,14.72,44497.283,1,least_stolen
3784,Hatchback,LEAF,587,Nissan,Standard,2015,Grey,2022-02-02,2022,Feburary,114,Canterbury,New Zealand,655000,14.72,44497.283,1,least_stolen
3807,Utility,NAVARA,587,Nissan,Standard,2021,Grey,2022-03-21,2022,March,114,Canterbury,New Zealand,655000,14.72,44497.283,1,least_stolen
3881,Saloon,TIIDA,587,Nissan,Standard,2005,White,2022-02-10,2022,Feburary,114,Canterbury,New Zealand,655000,14.72,44497.283,1,least_stolen
3910,Sports Car,SKYLINE,587,Nissan,Standard,2007,Silver,2021-12-02,2021,December,114,Canterbury,New Zealand,655000,14.72,44497.283,1,least_stolen
3963,Mobile Home - Light,CIVILIAN,587,Nissan,Standard,1991,Blue,2021-12-03,2021,December,114,Canterbury,New Zealand,655000,14.72,44497.283,1,least_stolen
4086,Utility,NAVARA 4WD,587,Nissan,Standard,1987,Black,2021-12-26,2021,December,114,Canterbury,New Zealand,655000,14.72,44497.283,1,least_stolen
4101,Utility,NAVARA,587,Nissan,Standard,1988,White,2021-11-26,2021,November,114,Canterbury,New Zealand,655000,14.72,44497.283,1,least_stolen
4173,Hatchback,SENTRA,587,Nissan,Standard,1995,White,2021-10-12,2021,October,114,Canterbury,New Zealand,655000,14.72,44497.283,1,least_stolen
4219,Saloon,LAUREL,587,Nissan,Standard,1991,Black,2021-10-18,2021,October,114,Canterbury,New Zealand,655000,14.72,44497.283,1,least_stolen
4228,Saloon,MAXIMA,587,Nissan,Standard,1996,Blue,2021-11-02,2021,November,114,Canterbury,New Zealand,655000,14.72,44497.283,1,least_stolen
4262,Saloon,SENTRA,587,Nissan,Standard,1997,Red,2021-11-24,2021,November,114,Canterbury,New Zealand,655000,14.72,44497.283,1,least_stolen
4280,Utility,DATSUN,587,Nissan,Standard,1992,White,2021-11-25,2021,November,114,Canterbury,New Zealand,655000,14.72,44497.283,1,least_stolen
4293,Stationwagon,MISTRAL,587,Nissan,Standard,1994,Blue,2022-01-23,2022,January,114,Canterbury,New Zealand,655000,14.72,44497.283,1,least_stolen
4367,Stationwagon,PATROL,587,Nissan,Standard,1999,Green,2021-10-14,2021,October,114,Canterbury,New Zealand,655000,14.72,44497.283,1,least_stolen
4370,Stationwagon,TERRANO,587,Nissan,Standard,1992,Gold,2021-11-08,2021,November,114,Canterbury,New Zealand,655000,14.72,44497.283,1,least_stolen
4375,Hatchback,PULSAR,587,Nissan,Standard,1990,Grey,2022-01-01,2022,January,114,Canterbury,New Zealand,655000,14.72,44497.283,1,least_stolen
4376,Hatchback,PULSAR,587,Nissan,Standard,1992,Grey,2021-10-23,2021,October,114,Canterbury,New Zealand,655000,14.72,44497.283,1,least_stolen
4386,Saloon,BLUEBIRD,587,Nissan,Standard,1992,Green,2021-10-22,2021,October,114,Canterbury,New Zealand,655000,14.72,44497.283,1,least_stolen
4407,Stationwagon,SAFARI,587,Nissan,Standard,1988,Grey,2022-03-10,2022,March,114,Canterbury,New Zealand,655000,14.72,44497.283,1,least_stolen
4475,Mobile Home - Light,CIVILIAN,587,Nissan,Standard,1986,White,2021-11-25,2021,November,114,Canterbury,New Zealand,655000,14.72,44497.283,1,least_stolen
4507,Other Truck,ATLAS,587,Nissan,Standard,1993,Blue,2021-10-29,2021,October,114,Canterbury,New Zealand,655000,14.72,44497.283,1,least_stolen
478,Trailer,K844T,562,Kea,Standard,2017,Silver,2022-01-28,2022,January,114,Canterbury,New Zealand,655000,14.72,44497.283,1,least_stolen
499,Trailer,KC95,562,Kea,Standard,2021,Silver,2021-12-17,2021,December,114,Canterbury,New Zealand,655000,14.72,44497.283,1,least_stolen
2588,Trailer - Heavy,TRAILER,597,Reid,Standard,2006,Silver,2022-02-17,2022,Feburary,114,Canterbury,New Zealand,655000,14.72,44497.283,1,least_stolen
449,Trailer,TRAILER,572,Lochiel,Standard,2020,Silver,2021-11-30,2021,November,114,Canterbury,New Zealand,655000,14.72,44497.283,1,least_stolen
4427,Trailer,8X5 CONT TANDEM,572,Lochiel,Standard,2014,Silver,2021-12-17,2021,December,114,Canterbury,New Zealand,655000,14.72,44497.283,1,least_stolen
247,Trailer,8X5 TANDEM TRAILER,516,Buffalo,Standard,2019,Silver,2021-10-18,2021,October,114,Canterbury,New Zealand,655000,14.72,44497.283,1,least_stolen
1080,Utility,BOUNTY,576,Mazda,Standard,2003,Silver,2022-02-26,2022,Feburary,114,Canterbury,New Zealand,655000,14.72,44497.283,1,least_stolen
1194,Utility,BOUNTY,576,Mazda,Standard,2004,Green,2022-04-01,2022,April,114,Canterbury,New Zealand,655000,14.72,44497.283,1,least_stolen
1204,Hatchback,AUTOZAM,576,Mazda,Standard,1992,Red,2021-11-08,2021,November,114,Canterbury,New Zealand,655000,14.72,44497.283,1,least_stolen
1470,Utility,BOUNTY,576,Mazda,Standard,2005,Blue,2022-01-29,2022,January,114,Canterbury,New Zealand,655000,14.72,44497.283,1,least_stolen
1473,Utility,BOUNTY,576,Mazda,Standard,2005,White,2022-04-04,2022,April,114,Canterbury,New Zealand,655000,14.72,44497.283,1,least_stolen
1527,Utility,BOUNTY,576,Mazda,Standard,2005,White,2022-03-27,2022,March,114,Canterbury,New Zealand,655000,14.72,44497.283,1,least_stolen
1738,Stationwagon,DEMIO,576,Mazda,Standard,1999,Gold,2022-01-10,2022,January,114,Canterbury,New Zealand,655000,14.72,44497.283,1,least_stolen
1805,Saloon,CAPELLA,576,Mazda,Standard,1997,Silver,2021-10-27,2021,October,114,Canterbury,New Zealand,655000,14.72,44497.283,1,least_stolen
1900,Stationwagon,FAMILIA,576,Mazda,Standard,2000,White,2021-12-20,2021,December,114,Canterbury,New Zealand,655000,14.72,44497.283,1,least_stolen
1952,Hatchback,AUTOZAM,576,Mazda,Standard,1991,Red,2021-11-08,2021,November,114,Canterbury,New Zealand,655000,14.72,44497.283,1,least_stolen
1953,Hatchback,AUTOZAM,576,Mazda,Standard,1991,Red,2021-12-17,2021,December,114,Canterbury,New Zealand,655000,14.72,44497.283,1,least_stolen
1976,Hatchback,DEMIO,576,Mazda,Standard,2004,Blue,2022-03-20,2022,March,114,Canterbury,New Zealand,655000,14.72,44497.283,1,least_stolen
2083,Stationwagon,TRIBUTE,576,Mazda,Standard,2001,Silver,2022-01-16,2022,January,114,Canterbury,New Zealand,655000,14.72,44497.283,1,least_stolen
2119,Stationwagon,FAMILIA,576,Mazda,Standard,2003,Silver,2021-11-08,2021,November,114,Canterbury,New Zealand,655000,14.72,44497.283,1,least_stolen
2166,Hatchback,DEMIO,576,Mazda,Standard,2009,Black,2022-01-08,2022,January,114,Canterbury,New Zealand,655000,14.72,44497.283,1,least_stolen
2212,Saloon,RX-8,576,Mazda,Standard,2003,Green,2022-02-12,2022,Feburary,114,Canterbury,New Zealand,655000,14.72,44497.283,1,least_stolen
2273,Stationwagon,TRIBUTE,576,Mazda,Standard,2001,Silver,2021-12-12,2021,December,114,Canterbury,New Zealand,655000,14.72,44497.283,1,least_stolen
2280,Hatchback,AXELA,576,Mazda,Standard,2005,Silver,2022-03-11,2022,March,114,Canterbury,New Zealand,655000,14.72,44497.283,1,least_stolen
2465,Hatchback,ATENZA,576,Mazda,Standard,2002,Silver,2021-11-11,2021,November,114,Canterbury,New Zealand,655000,14.72,44497.283,1,least_stolen
2564,Stationwagon,MAZDA6,576,Mazda,Standard,2013,Red,2022-01-08,2022,January,114,Canterbury,New Zealand,655000,14.72,44497.283,1,least_stolen
2590,Saloon,AXELA,576,Mazda,Standard,2004,Red,2022-02-22,2022,Feburary,114,Canterbury,New Zealand,655000,14.72,44497.283,1,least_stolen
2624,Saloon,ATENZA,576,Mazda,Standard,2003,Silver,2022-03-05,2022,March,114,Canterbury,New Zealand,655000,14.72,44497.283,1,least_stolen
2625,Saloon,ATENZA,576,Mazda,Standard,2003,Silver,2022-03-09,2022,March,114,Canterbury,New Zealand,655000,14.72,44497.283,1,least_stolen
2655,Saloon,RX-8,576,Mazda,Standard,2005,Silver,2022-04-02,2022,April,114,Canterbury,New Zealand,655000,14.72,44497.283,1,least_stolen
2680,Saloon,ATENZA,576,Mazda,Standard,2006,Black,2021-11-03,2021,November,114,Canterbury,New Zealand,655000,14.72,44497.283,1,least_stolen
2876,Hatchback,AXELA,576,Mazda,Standard,2004,Grey,2022-03-01,2022,March,114,Canterbury,New Zealand,655000,14.72,44497.283,1,least_stolen
2923,Hatchback,DEMIO,576,Mazda,Standard,2006,White,2022-02-01,2022,Feburary,114,Canterbury,New Zealand,655000,14.72,44497.283,1,least_stolen
3054,Hatchback,DEMIO,576,Mazda,Standard,2005,Red,2021-10-24,2021,October,114,Canterbury,New Zealand,655000,14.72,44497.283,1,least_stolen
3060,Hatchback,AXELA,576,Mazda,Standard,2006,White,2022-03-21,2022,March,114,Canterbury,New Zealand,655000,14.72,44497.283,1,least_stolen
3095,Stationwagon,MPV,576,Mazda,Standard,2006,Gold,2022-01-21,2022,January,114,Canterbury,New Zealand,655000,14.72,44497.283,1,least_stolen
3128,Stationwagon,CX-7,576,Mazda,Standard,2008,Black,2022-02-07,2022,Feburary,114,Canterbury,New Zealand,655000,14.72,44497.283,1,least_stolen
3130,Hatchback,AXELA,576,Mazda,Standard,2006,Grey,2021-10-21,2021,October,114,Canterbury,New Zealand,655000,14.72,44497.283,1,least_stolen
3209,Saloon,AXELA,576,Mazda,Standard,2007,White,2022-02-16,2022,Feburary,114,Canterbury,New Zealand,655000,14.72,44497.283,1,least_stolen
3258,Hatchback,DEMIO,576,Mazda,Standard,2005,Silver,2022-03-09,2022,March,114,Canterbury,New Zealand,655000,14.72,44497.283,1,least_stolen
3282,Stationwagon,PREMACY,576,Mazda,Standard,2005,Green,2021-12-02,2021,December,114,Canterbury,New Zealand,655000,14.72,44497.283,1,least_stolen
3574,Other Truck,TITAN,576,Mazda,Standard,1997,Black,2022-04-04,2022,April,114,Canterbury,New Zealand,655000,14.72,44497.283,1,least_stolen
3575,Hatchback,AXELA,576,Mazda,Standard,2007,Blue,2022-02-27,2022,Feburary,114,Canterbury,New Zealand,655000,14.72,44497.283,1,least_stolen
3628,Saloon,CAPELLA,576,Mazda,Standard,1997,Green,2022-02-22,2022,Feburary,114,Canterbury,New Zealand,655000,14.72,44497.283,1,least_stolen
3857,Hatchback,ATENZA,576,Mazda,Standard,2008,Blue,2022-01-02,2022,January,114,Canterbury,New Zealand,655000,14.72,44497.283,1,least_stolen
3961,Saloon,AXELA,576,Mazda,Standard,2005,Blue,2022-03-04,2022,March,114,Canterbury,New Zealand,655000,14.72,44497.283,1,least_stolen
4042,Hatchback,ASTINA GLX,576,Mazda,Standard,1991,Blue,2022-01-30,2022,January,114,Canterbury,New Zealand,655000,14.72,44497.283,1,least_stolen
4213,Hatchback,FAMILIA,576,Mazda,Standard,1991,Red,2021-11-28,2021,November,114,Canterbury,New Zealand,655000,14.72,44497.283,1,least_stolen
4232,Saloon,REVUE,576,Mazda,Standard,1991,Blue,2022-03-02,2022,March,114,Canterbury,New Zealand,655000,14.72,44497.283,1,least_stolen
4346,Utility,BOUNTY,576,Mazda,Standard,1999,Green,2021-10-21,2021,October,114,Canterbury,New Zealand,655000,14.72,44497.283,1,least_stolen
4450,Light Van,E2000,576,Mazda,Standard,2000,White,2022-03-18,2022,March,114,Canterbury,New Zealand,655000,14.72,44497.283,1,least_stolen
4492,Convertible,ROADSTER,576,Mazda,Standard,1993,Red,2021-12-13,2021,December,114,Canterbury,New Zealand,655000,14.72,44497.283,1,least_stolen
4504,Utility,BOUNTY,576,Mazda,Standard,2001,White,2022-03-08,2022,March,114,Canterbury,New Zealand,655000,14.72,44497.283,1,least_stolen
466,Roadbike,SXV,505,Aprilia,Standard,2008,Black,2021-10-30,2021,October,114,Canterbury,New Zealand,655000,14.72,44497.283,1,least_stolen
327,Caravan,560,526,Crusader,Standard,2010,White,2021-11-30,2021,November,114,Canterbury,New Zealand,655000,14.72,44497.283,1,least_stolen
743,Saloon,CERES,619,Toyota,Standard,1994,Silver,2021-11-26,2021,November,114,Canterbury,New Zealand,655000,14.72,44497.283,1,least_stolen
755,Stationwagon,SCEPTER,619,Toyota,Standard,1995,Red,2022-03-20,2022,March,114,Canterbury,New Zealand,655000,14.72,44497.283,1,least_stolen
775,Light Van,HIACE,619,Toyota,Standard,1996,White,2022-03-11,2022,March,114,Canterbury,New Zealand,655000,14.72,44497.283,1,least_stolen
810,Stationwagon,SURF,619,Toyota,Standard,1995,Red,2022-01-15,2022,January,114,Canterbury,New Zealand,655000,14.72,44497.283,1,least_stolen
813,Stationwagon,LANDCRUISER,619,Toyota,Standard,1996,Blue,2021-11-05,2021,November,114,Canterbury,New Zealand,655000,14.72,44497.283,1,least_stolen
1026,Light Van,HIACE,619,Toyota,Standard,1998,White,2021-12-07,2021,December,114,Canterbury,New Zealand,655000,14.72,44497.283,1,least_stolen
1044,Stationwagon,HILUX,619,Toyota,Standard,1994,Red,2021-11-04,2021,November,114,Canterbury,New Zealand,655000,14.72,44497.283,1,least_stolen
1052,Stationwagon,HILUX,619,Toyota,Standard,1993,Green,2021-11-11,2021,November,114,Canterbury,New Zealand,655000,14.72,44497.283,1,least_stolen
1077,Stationwagon,HILUX,619,Toyota,Standard,1995,Blue,2021-12-06,2021,December,114,Canterbury,New Zealand,655000,14.72,44497.283,1,least_stolen
